intersection_id,time_bin,vehicle_count,avg_speed,congestion_score,current_green,fuzzy_delta,suggested_green_fuzzy
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 1.0015070725123962, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 918.8415070725124, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1184.5615070725123, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1445.8815070725122, 'G'), ('7116487491', 0, 2042.1315070725122, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3345.881507072512, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3581.261507072512, 'r'))",2025-09-09 00:13:20,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 1.0021911317905392, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 918.8421911317905, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1184.5621911317903, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1445.8821911317903, 'G'), ('7116487491', 0, 2042.13219113179, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3345.8821911317896, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3581.2621911317897, 'r'))",2025-09-09 00:13:20,1,0.05,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 1.015618193932184, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 918.8556181939322, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1184.575618193932, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1445.895618193932, 'r'), ('7116487491', 0, 2042.145618193932, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3345.8956181939316, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3581.2756181939317, 'r'))",2025-09-09 00:13:20,1,0.06,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 1.0318606952661682, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 918.871860695266, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1184.591860695266, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1445.911860695266, 'r'), ('7116487491', 0, 2042.1618606952657, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3345.9118606952657, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3581.2918606952658, 'r'))",2025-09-09 00:13:20,1,3.74,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 107.48871348152974, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 1025.3287134815296, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1291.0487134815294, 'G'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1552.3687134815293, 'r'), ('7116487491', 0, 2148.618713481529, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3452.3687134815286, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3687.7487134815287, 'r'))",2025-09-09 00:13:20,1,68.91,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 108.76875462542728, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 1026.608754625427, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1292.3287546254269, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1553.6487546254268, 'r'), ('7116487491', 0, 2149.8987546254266, 'r'))",2025-09-09 00:13:10,1,60.87,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 125.67702279563468, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1043.5170227956346, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1309.2370227956344, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1570.5570227956343, 'r'), ('7116487491', 0, 2166.807022795634, 'r'))",2025-09-09 00:13:10,1,59.55,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 126.63169404369395, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1044.4716940436938, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1310.1916940436936, 'G'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1571.5116940436935, 'y'), ('7116487491', 0, 2167.7616940436933, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3471.5116940436933, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3706.8916940436934, 'r'))",2025-09-09 00:13:20,1,69.0,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 142.2187007949073, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1060.0587007949073, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1325.778700794907, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1587.098700794907, 'r'), ('7116487491', 0, 2183.348700794907, 'r'))",2025-09-09 00:13:10,1,61.71,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 145.79745476709272, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1063.6374547670925, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1329.3574547670923, 'G'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1590.6774547670923, 'y'), ('7116487491', 0, 2186.927454767092, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3490.6774547670916, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3726.0574547670917, 'r'))",2025-09-09 00:13:20,1,69.9,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 159.35918420187073, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1077.1991842018706, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1342.9191842018704, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1604.2391842018703, 'r'), ('7116487491', 0, 2200.48918420187, 'y'))",2025-09-09 00:13:10,1,62.82,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 165.21448555862565, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1083.0544855586256, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1348.7744855586254, 'G'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1610.0944855586254, 'y'), ('7116487491', 0, 2206.3444855586254, 'y'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3510.0944855586254, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3745.4744855586255, 'r'))",2025-09-09 00:13:20,1,70.33,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 17.648506185408436, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 935.4885061854084, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1201.2085061854082, 'y'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1462.528506185408, 'r'), ('7116487491', 0, 2058.778506185408, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3362.528506185408, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3597.908506185408, 'r'))",2025-09-09 00:13:20,1,52.23,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 176.80952117110445, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1094.6495211711044, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1360.3695211711042, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1621.6895211711042, 'r'), ('7116487491', 0, 2217.939521171104, 'y'))",2025-09-09 00:13:10,1,60.09,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 184.74947038258438, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1102.5894703825845, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1368.3094703825843, 'G'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1629.6294703825843, 'y'), ('7116487491', 0, 2225.8794703825843, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3529.629470382584, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3765.009470382584, 'r'))",2025-09-09 00:13:20,1,69.39,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 193.5009509760774, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1111.3409509760775, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1377.0609509760773, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1638.3809509760772, 'y'), ('7116487491', 0, 2234.630950976077, 'y'))",2025-09-09 00:13:10,1,59.24,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 2.070742525313591, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 919.9107425253136, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1185.6307425253135, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1446.9507425253134, 'r'), ('7116487491', 0, 2043.2007425253132, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3346.9507425253128, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3582.330742525313, 'r'))",2025-09-09 00:13:20,1,19.94,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 204.02496919722284, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1121.864969197223, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1387.5849691972228, 'G'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1648.9049691972227, 'y'), ('7116487491', 0, 2245.1549691972227, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3548.9049691972227, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3784.284969197223, 'r'))",2025-09-09 00:13:20,1,66.65,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 209.9569943752117, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1127.7969943752116, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1393.5169943752114, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1654.8369943752114, 'y'), ('7116487491', 0, 2251.0869943752114, 'y'))",2025-09-09 00:13:10,1,60.82,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 222.53859016092923, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1140.3785901609292, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1406.098590160929, 'G'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1667.418590160929, 'G'), ('7116487491', 0, 2263.668590160929, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3567.4185901609285, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3802.7985901609286, 'r'))",2025-09-09 00:13:20,1,69.76,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 226.8501454328254, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1144.6901454328254, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1410.4101454328252, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1671.730145432825, 'y'), ('7116487491', 0, 2267.980145432825, 'y'))",2025-09-09 00:13:10,1,59.94,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 24.590459203039643, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 942.4304592030396, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1208.1504592030394, 'G'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1469.4704592030394, 'r'), ('7116487491', 0, 2065.7204592030394, 'G'))",2025-09-09 00:13:10,1,54.52,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 241.91765730851267, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1159.7576573085128, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1425.4776573085126, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1686.7976573085125, 'G'), ('7116487491', 0, 2283.0476573085125, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3586.797657308512, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3822.177657308512, 'r'))",2025-09-09 00:13:20,1,68.16,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 243.5012875747791, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1161.3412875747792, 'y'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1427.061287574779, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1688.381287574779, 'y'), ('7116487491', 0, 2284.631287574779, 'G'))",2025-09-09 00:13:10,1,61.4,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 260.55599734229173, 'y'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1178.3959973422918, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1444.1159973422916, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1705.4359973422916, 'y'), ('7116487491', 0, 2301.6859973422916, 'G'))",2025-09-09 00:13:10,1,60.34,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 260.8523219226758, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1178.6923219226758, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1444.4123219226756, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1705.7323219226755, 'G'), ('7116487491', 0, 2301.9823219226755, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3605.732321922675, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3841.112321922675, 'y'))",2025-09-09 00:13:20,1,70.51,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 277.31844536320875, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1195.1584453632088, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1460.8784453632086, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1722.1984453632085, 'G'), ('7116487491', 0, 2318.4484453632085, 'G'))",2025-09-09 00:13:10,1,59.59,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 280.4371659775533, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1198.2771659775533, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1463.997165977553, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1725.317165977553, 'G'), ('7116487491', 0, 2321.567165977553, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3625.317165977553, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3860.697165977553, 'y'))",2025-09-09 00:13:20,1,66.49,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 293.8699534949341, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1211.709953494934, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1477.429953494934, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1738.7499534949338, 'G'), ('7116487491', 0, 2334.999953494934, 'G'))",2025-09-09 00:13:10,1,59.68,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 298.90749099933873, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1216.7474909993387, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1482.4674909993385, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1743.7874909993384, 'G'), ('7116487491', 0, 2340.0374909993384, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3643.7874909993384, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3879.1674909993385, 'y'))",2025-09-09 00:13:20,1,67.95,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 310.449070300097, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1228.289070300097, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1494.0090703000967, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1755.3290703000966, 'G'), ('7116487491', 0, 2351.5790703000966, 'G'))",2025-09-09 00:13:10,1,61.55,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 317.78288583127625, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1235.6228858312763, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1501.3428858312761, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1762.662885831276, 'G'), ('7116487491', 0, 2358.912885831276, 'G'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3662.6628858312756, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3898.0428858312757, 'y'))",2025-09-09 00:13:20,1,68.84,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 32.156240760778374, 'r'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 1, 949.9962407607783, 'r'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1215.7162407607782, 'y'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1477.0362407607781, 'r'), ('7116487491', 0, 2073.286240760778, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3377.0362407607777, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3612.416240760778, 'r'))",2025-09-09 00:13:20,1,68.43,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 327.5456260947185, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1245.3856260947184, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1511.1056260947182, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1772.4256260947182, 'G'), ('7116487491', 0, 2368.675626094718, 'G'))",2025-09-09 00:13:10,1,62.57,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 336.90473166850677, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1254.7447316685068, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1520.4647316685066, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1781.7847316685065, 'G'), ('7116487491', 0, 2378.0347316685065, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3681.784731668506, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3917.164731668506, 'G'))",2025-09-09 00:13:20,1,70.45,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 344.9268241395938, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1262.7668241395938, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1528.4868241395936, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1789.8068241395936, 'G'), ('7116487491', 0, 2386.0568241395936, 'G'))",2025-09-09 00:13:10,1,61.3,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 356.47324346505366, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1274.3132434650536, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1540.0332434650534, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1801.3532434650533, 'G'), ('7116487491', 0, 2397.6032434650533, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3701.353243465053, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3936.733243465053, 'G'))",2025-09-09 00:13:20,1,68.11,0.0,10.0,0.0,10.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 361.95598460038593, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1279.7959846003857, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1545.5159846003855, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1806.8359846003855, 'G'), ('7116487491', 0, 2403.0859846003855, 'G'))",2025-09-09 00:13:10,1,62.11,0.0,20.0,0.0,20.0
"(('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 375.3922119077086, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1293.2322119077087, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1558.9522119077085, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1820.2722119077084, 'G'), ('7116487491', 0, 2416.5222119077084, 'r'), ('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 3720.2722119077084, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 3955.6522119077085, 'G'))",2025-09-09 00:13:20,1,67.33,0.0,10.0,0.0,10.0
